64,46,45,1368763200,53,16,1,59,69,36,22, $250,000,99,80,52,4,1356843600,61,39,Fri May 17 00:00:00 -0400 2013,27,7,29,1303856,74,37,33,11,2012-12-30 05:00:00 UTC
69,60,58,1368763200,62,37,4,63,70,48,39, $250,000,99,80,61,28,1356757200,66,57,Fri May 17 00:00:00 -0400 2013,44,33,46,1303608,79,55,47,35,2012-12-29 05:00:00 UTC
66,49,40,1368763200,61,6,1,62,72,34,14, $250,000,99,80,53,2,1356670800,63,39,Fri May 17 00:00:00 -0400 2013,18,4,28,1303342,73,36,29,5,2012-12-28 05:00:00 UTC
70,56,53,1368763200,60,16,1,64,73,28,17, $250,000,99,80,59,7,1356584400,67,42,Fri May 17 00:00:00 -0400 2013,20,8,21,1303108,77,37,23,9,2012-12-27 05:00:00 UTC
74,58,57,1368763200,65,28,1,66,75,40,31, $250,000,99,79,64,12,1356498000,70,46,Fri May 17 00:00:00 -0400 2013,33,13,35,1302836,78,43,37,24,2012-12-26 05:00:00 UTC
57,39,33,1368763200,48,12,1,52,69,26,18, $250,000,99,77,44,5,1356325200,55,32,Fri May 17 00:00:00 -0400 2013,21,7,24,1302365,71,27,25,11,2012-12-24 05:00:00 UTC
74,53,48,1368763200,68,8,1,69,75,33,13, $250,000,99,80,61,2,1356238800,72,47,Fri May 17 00:00:00 -0400 2013,16,5,20,1302143,79,34,22,7,2012-12-23 05:00:00 UTC
66,44,40,1368763200,52,20,1,61,68,36,21, $250,000,99,80,50,2,1356152400,62,39,Fri May 17 00:00:00 -0400 2013,28,3,29,1301897,74,37,35,9,2012-12-22 05:00:00 UTC
71,43,42,1368763200,49,22,1,59,72,33,23, $250,000,99,78,48,5,1356066000,65,39,Fri May 17 00:00:00 -0400 2013,24,13,26,1301633,76,34,27,18,2012-12-21 05:00:00 UTC
64,48,44,1368763200,52,22,2,53,69,32,24, $250,000,99,80,49,4,1355979600,60,39,Fri May 17 00:00:00 -0400 2013,28,11,29,1301398,74,35,30,17,2012-12-20 05:00:00 UTC
56,36,34,1368763200,52,16,1,53,69,29,19, $250,000,99,77,40,5,1355893200,55,31,Fri May 17 00:00:00 -0400 2013,24,7,25,1301123,73,30,28,13,2012-12-19 05:00:00 UTC
47,37,34,1368763200,39,13,1,43,48,25,16, $250,000,99,80,38,4,1355806800,44,33,Fri May 17 00:00:00 -0400 2013,18,5,20,1300870,73,28,23,11,2012-12-18 05:00:00 UTC
53,35,33,1368763200,38,17,2,45,54,24,19, $250,000,99,75,36,4,1355720400,50,31,Fri May 17 00:00:00 -0400 2013,20,7,21,1300631,65,27,22,12,2012-12-17 05:00:00 UTC
71,64,61,1368763200,66,21,1,67,76,47,25, $250,000,99,78,65,4,1355634000,70,55,Fri May 17 00:00:00 -0400 2013,36,19,43,1300411,77,51,44,20,2012-12-16 05:00:00 UTC
69,52,49,1368763200,60,19,4,63,70,28,20, $250,000,99,75,54,11,1355547600,67,46,Fri May 17 00:00:00 -0400 2013,21,12,25,1300165,72,40,27,18,2012-12-15 05:00:00 UTC
65,45,42,1368763200,54,22,2,59,74,33,26, $250,000,99,80,47,6,1355461200,63,37,Fri May 17 00:00:00 -0400 2013,27,7,29,1299904,77,35,32,16,2012-12-14 05:00:00 UTC
61,39,38,1368763200,45,17,2,47,64,29,18, $250,000,99,73,44,6,1355374800,52,34,Fri May 17 00:00:00 -0400 2013,20,9,24,1299668,68,33,25,14,2012-12-13 05:00:00 UTC
63,45,41,1368763200,53,11,1,55,64,26,17, $250,000,99,77,50,2,1355288400,58,33,Fri May 17 00:00:00 -0400 2013,18,5,21,1299393,66,29,24,9,2012-12-12 05:00:00 UTC
72,52,51,1368763200,64,20,2,66,74,36,23, $250,000,99,80,60,8,1355202000,70,49,Fri May 17 00:00:00 -0400 2013,24,9,26,1299141,76,46,34,10,2012-12-11 05:00:00 UTC
48,40,39,1368763200,44,15,2,45,50,26,16, $250,000,99,70,43,5,1355115600,46,34,Fri May 17 00:00:00 -0400 2013,19,12,21,1298903,53,32,24,13,2012-12-10 05:00:00 UTC
67,58,54,1368763200,62,18,1,64,69,36,19, $250,000,99,77,61,12,1355029200,66,47,Fri May 17 00:00:00 -0400 2013,30,16,31,1298683,76,43,35,17,2012-12-09 05:00:00 UTC
63,40,37,1368763200,56,9,1,58,69,30,11, $250,000,99,80,44,2,1354942800,62,33,Fri May 17 00:00:00 -0400 2013,15,4,20,1298436,77,31,28,8,2012-12-08 05:00:00 UTC
74,46,45,1368763200,48,17,3,57,75,35,20, $250,000,99,80,47,7,1354856400,65,40,Fri May 17 00:00:00 -0400 2013,21,8,22,1298175,77,39,24,15,2012-12-07 05:00:00 UTC
73,48,47,1368763200,59,13,2,66,77,39,18, $250,000,99,79,54,6,1354770000,71,43,Fri May 17 00:00:00 -0400 2013,23,10,30,1297925,78,42,32,12,2012-12-06 05:00:00 UTC
66,56,53,1368763200,61,7,1,63,67,40,20, $250,000,99,76,60,3,1354683600,65,50,Fri May 17 00:00:00 -0400 2013,29,4,30,1297579,68,48,39,6,2012-12-05 05:00:00 UTC
72,59,52,1368763200,62,22,2,64,76,48,24, $250,000,99,79,61,11,1354597200,70,51,Fri May 17 00:00:00 -0400 2013,33,16,38,1297217,77,50,41,18,2012-12-04 05:00:00 UTC
69,50,39,1368763200,55,19,4,59,72,35,24, $250,000,99,80,52,10,1354510800,67,37,Fri May 17 00:00:00 -0400 2013,25,15,26,1296906,74,36,32,16,2012-12-03 05:00:00 UTC
58,43,42,1368763200,47,19,5,52,59,31,20, $250,000,99,80,45,11,1354424400,54,36,Fri May 17 00:00:00 -0400 2013,22,12,29,1296598,71,34,30,17,2012-12-02 05:00:00 UTC
58,49,42,1368763200,53,21,2,54,59,29,24, $250,000,99,75,50,5,1354338000,57,41,Fri May 17 00:00:00 -0400 2013,26,10,27,1296261,60,36,28,13,2012-12-01 05:00:00 UTC
63,44,42,1368763200,51,22,1,57,70,32,23, $250,000,99,74,48,5,1354251600,62,40,Fri May 17 00:00:00 -0400 2013,24,11,25,1295893,72,36,31,12,2012-11-30 05:00:00 UTC
60,46,42,1368763200,51,13,4,52,66,26,15, $250,000,99,80,49,5,1354165200,58,34,Fri May 17 00:00:00 -0400 2013,20,9,21,1295585,76,33,23,12,2012-11-29 05:00:00 UTC
66,48,44,1368763200,55,10,3,59,72,32,15, $250,000,99,80,50,6,1354078800,63,41,Fri May 17 00:00:00 -0400 2013,18,7,25,1295164,77,37,26,9,2012-11-28 05:00:00 UTC
72,56,43,1368763200,63,25,8,64,76,38,28, $250,000,99,79,61,9,1353992400,69,41,Fri May 17 00:00:00 -0400 2013,32,11,34,1294881,77,40,35,16,2012-11-27 05:00:00 UTC
67,56,49,1368763200,59,17,1,61,68,33,22, $250,000,99,73,58,7,1353906000,65,48,Fri May 17 00:00:00 -0400 2013,29,11,31,1294534,70,43,32,15,2012-11-26 05:00:00 UTC
73,59,51,1368763200,65,21,5,67,74,32,24, $250,000,99,79,60,8,1353819600,70,49,Fri May 17 00:00:00 -0400 2013,25,12,29,1294235,78,47,30,13,2012-11-25 05:00:00 UTC
73,60,54,1368763200,64,20,1,67,74,46,21, $250,000,99,79,63,2,1353733200,68,53,Fri May 17 00:00:00 -0400 2013,27,7,36,1293898,77,51,40,16,2012-11-24 05:00:00 UTC
70,62,61,1368763200,64,15,2,65,73,35,17, $250,000,99,77,63,9,1353646800,69,57,Fri May 17 00:00:00 -0400 2013,18,11,19,1293545,75,51,21,12,2012-11-23 05:00:00 UTC
64,49,48,1368763200,58,27,1,61,67,40,29, $250,000,99,77,52,8,1353560400,63,44,Fri May 17 00:00:00 -0400 2013,31,15,32,1293219,76,42,39,26,2012-11-22 05:00:00 UTC
73,56,54,1368763200,65,20,10,66,74,36,24, $250,000,99,78,57,13,1353474000,69,47,Fri May 17 00:00:00 -0400 2013,26,15,27,1292854,77,45,33,16,2012-11-21 05:00:00 UTC
67,53,46,1368763200,61,12,1,62,69,29,17, $250,000,99,71,56,4,1353387600,66,45,Fri May 17 00:00:00 -0400 2013,22,6,23,1292509,70,39,28,9,2012-11-20 05:00:00 UTC
69,45,39,1368763200,49,13,6,50,71,29,19, $250,000,99,76,46,7,1353301200,52,36,Fri May 17 00:00:00 -0400 2013,21,8,25,1292177,75,35,26,10,2012-11-19 05:00:00 UTC
70,53,40,1368763200,63,14,7,65,75,31,17, $250,000,99,79,62,8,1353214800,69,38,Fri May 17 00:00:00 -0400 2013,19,10,24,1291875,77,37,27,13,2012-11-18 05:00:00 UTC
66,45,43,1368763200,52,21,1,57,71,31,25, $250,000,99,78,46,8,1353128400,58,36,Fri May 17 00:00:00 -0400 2013,26,14,27,1291536,75,33,29,19,2012-11-17 05:00:00 UTC
63,51,45,1368763200,55,24,4,61,67,39,25, $250,000,99,70,53,10,1353042000,62,43,Fri May 17 00:00:00 -0400 2013,31,17,33,1291150,68,42,35,23,2012-11-16 05:00:00 UTC
67,48,43,1368763200,53,6,1,55,73,28,7, $250,000,99,79,49,2,1352955600,65,40,Fri May 17 00:00:00 -0400 2013,14,3,22,1290859,77,34,25,5,2012-11-15 05:00:00 UTC
63,53,50,1368763200,55,20,2,59,65,41,22, $250,000,99,76,54,4,1352869200,60,46,Fri May 17 00:00:00 -0400 2013,26,9,35,1290467,72,44,38,18,2012-11-14 05:00:00 UTC
65,47,45,1368763200,55,17,5,60,66,36,22, $250,000,99,76,50,9,1352782800,62,44,Fri May 17 00:00:00 -0400 2013,27,12,28,1290150,74,40,33,14,2012-11-13 05:00:00 UTC
74,42,40,1368763200,56,18,3,57,77,29,23, $250,000,99,80,46,9,1352696400,65,36,Fri May 17 00:00:00 -0400 2013,24,11,26,1289817,78,33,27,17,2012-11-12 05:00:00 UTC
65,48,34,1368763200,51,10,1,54,66,23,12, $250,000,99,70,49,2,1352610000,61,31,Fri May 17 00:00:00 -0400 2013,15,6,19,1289503,69,25,22,8,2012-11-11 05:00:00 UTC
69,58,40,1368763200,60,15,4,61,75,35,20, $250,000,99,80,59,9,1352523600,68,39,Fri May 17 00:00:00 -0400 2013,29,12,32,1289165,77,38,34,13,2012-11-10 05:00:00 UTC
71,42,40,1368763200,50,18,1,57,72,27,20, $250,000,99,78,47,6,1352437200,60,37,Fri May 17 00:00:00 -0400 2013,22,10,25,1288812,75,35,26,12,2012-11-09 05:00:00 UTC
65,55,51,1368763200,57,26,6,59,66,44,36, $250,000,99,73,56,7,1352350800,60,50,Fri May 17 00:00:00 -0400 2013,39,11,41,1288456,67,47,42,13,2012-11-08 05:00:00 UTC
75,53,51,1368763200,66,18,2,69,76,33,19, $250,000,99,80,62,3,1352264400,71,44,Fri May 17 00:00:00 -0400 2013,23,13,26,1288268,79,37,29,16,2012-11-07 05:00:00 UTC
54,43,41,1368763200,48,17,1,52,61,25,20, $250,000,99,72,47,3,1352178000,53,37,Fri May 17 00:00:00 -0400 2013,22,13,23,1287929,68,35,24,16,2012-11-06 05:00:00 UTC
70,62,59,1368763200,66,21,13,67,71,40,27, $250,000,99,75,64,14,1352091600,68,46,Fri May 17 00:00:00 -0400 2013,29,18,32,1287448,74,43,36,19,2012-11-05 05:00:00 UTC
77,68,61,1368763200,71,16,3,72,78,51,20, $250,000,99,80,69,9,1352001600,74,58,Fri May 17 00:00:00 -0400 2013,26,10,33,1287127,79,56,50,11,2012-11-04 04:00:00 UTC
70,47,46,1368763200,55,12,1,58,73,30,15, $250,000,99,80,51,2,1351915200,59,39,Fri May 17 00:00:00 -0400 2013,17,3,24,1286785,74,38,26,7,2012-11-03 04:00:00 UTC
72,36,30,1368763200,59,9,1,66,73,25,13, $250,000,99,79,47,2,1351828800,70,28,Fri May 17 00:00:00 -0400 2013,18,4,21,1285387,78,26,23,8,2012-11-02 04:00:00 UTC
71,54,53,1368763200,60,14,1,61,75,44,23, $250,000,99,77,58,2,1351742400,67,48,Fri May 17 00:00:00 -0400 2013,28,7,30,1285055,76,47,35,11,2012-11-01 04:00:00 UTC
66,48,40,1368763200,52,26,10,55,67,36,28, $250,000,99,78,51,11,1351656000,56,38,Fri May 17 00:00:00 -0400 2013,29,12,31,1284679,76,37,35,14,2012-10-31 04:00:00 UTC
68,52,50,1368763200,59,26,6,60,69,43,28, $250,000,99,80,54,14,1351569600,64,47,Fri May 17 00:00:00 -0400 2013,31,17,38,1284279,73,46,40,19,2012-10-30 04:00:00 UTC
73,62,60,1368763200,65,24,2,67,75,44,25, $250,000,99,79,63,3,1351483200,68,58,Fri May 17 00:00:00 -0400 2013,30,6,32,1283955,76,49,40,8,2012-10-29 04:00:00 UTC
63,54,51,1368763200,56,26,1,57,70,46,28, $250,000,99,80,55,9,1351396800,62,49,Fri May 17 00:00:00 -0400 2013,32,15,33,1283642,77,48,42,17,2012-10-28 04:00:00 UTC
69,50,49,1368763200,59,14,2,61,73,38,15, $250,000,99,78,53,5,1351310400,63,47,Fri May 17 00:00:00 -0400 2013,21,7,33,1283269,75,39,37,13,2012-10-27 04:00:00 UTC
61,43,39,1368763200,54,15,4,59,66,30,24, $250,000,99,74,49,6,1351224000,60,35,Fri May 17 00:00:00 -0400 2013,25,8,27,1282923,73,33,28,13,2012-10-26 04:00:00 UTC
71,52,51,1368763200,63,35,8,64,78,43,36, $250,000,99,80,60,16,1351137600,70,47,Fri May 17 00:00:00 -0400 2013,38,22,41,1282596,79,46,42,31,2012-10-25 04:00:00 UTC
59,44,43,1368763200,48,13,3,57,67,33,19, $250,000,99,80,46,7,1351051200,58,39,Fri May 17 00:00:00 -0400 2013,28,8,30,1282229,73,37,32,9,2012-10-24 04:00:00 UTC
70,55,54,1368763200,58,10,3,66,72,33,23, $250,000,99,75,57,5,1350964800,67,43,Fri May 17 00:00:00 -0400 2013,27,8,29,1281826,74,41,32,9,2012-10-23 04:00:00 UTC
56,47,45,1368763200,50,22,7,53,57,32,24, $250,000,99,78,48,12,1350878400,55,42,Fri May 17 00:00:00 -0400 2013,28,13,29,1281401,77,41,31,15,2012-10-22 04:00:00 UTC
70,53,50,1368763200,67,15,5,68,73,42,24, $250,000,99,79,54,6,1350792000,69,49,Fri May 17 00:00:00 -0400 2013,38,11,39,1281065,78,43,40,12,2012-10-21 04:00:00 UTC
75,64,60,1368763200,68,24,1,71,78,40,25, $250,000,99,80,67,6,1350705600,72,55,Fri May 17 00:00:00 -0400 2013,28,12,31,1280662,79,50,34,20,2012-10-20 04:00:00 UTC
63,47,41,1368763200,49,20,8,50,64,33,23, $250,000,99,72,48,14,1350619200,61,40,Fri May 17 00:00:00 -0400 2013,29,15,30,1279378,69,37,32,18,2012-10-19 04:00:00 UTC
70,39,37,1368763200,62,15,2,67,72,30,18, $250,000,99,79,44,3,1350532800,68,34,Fri May 17 00:00:00 -0400 2013,20,6,21,1279379,74,33,23,8,2012-10-18 04:00:00 UTC
63,44,42,1368763200,55,18,1,58,72,35,21, $250,000,99,80,54,4,1350446400,61,40,Fri May 17 00:00:00 -0400 2013,23,10,25,1279380,78,36,32,13,2012-10-17 04:00:00 UTC
55,41,38,1368763200,46,14,6,47,61,33,15, $250,000,99,65,44,10,1350360000,54,37,Fri May 17 00:00:00 -0400 2013,24,11,25,1279381,62,34,29,12,2012-10-16 04:00:00 UTC
63,48,47,1368763200,56,16,1,57,67,37,21, $250,000,99,80,54,6,1350273600,61,46,Fri May 17 00:00:00 -0400 2013,22,7,26,1279382,78,40,31,8,2012-10-15 04:00:00 UTC
71,51,46,1368763200,63,27,5,66,72,39,28, $250,000,99,80,57,7,1350187200,68,43,Fri May 17 00:00:00 -0400 2013,29,9,33,1279383,79,41,37,16,2012-10-14 04:00:00 UTC
72,51,49,1368763200,59,27,1,63,73,38,30, $250,000,99,80,54,11,1350100800,71,46,Fri May 17 00:00:00 -0400 2013,31,13,35,1279384,79,39,36,15,2012-10-13 04:00:00 UTC
73,55,46,1368763200,65,23,10,66,77,41,24, $250,000,99,80,64,15,1350014400,70,44,Fri May 17 00:00:00 -0400 2013,30,16,33,1279385,79,42,37,17,2012-10-12 04:00:00 UTC
67,52,50,1368763200,55,20,2,59,69,40,24, $250,000,99,78,54,4,1349928000,63,49,Fri May 17 00:00:00 -0400 2013,26,7,28,1279386,77,43,30,16,2012-10-11 04:00:00 UTC
65,51,48,1368763200,59,32,6,61,71,39,33, $250,000,99,80,55,12,1349841600,64,47,Fri May 17 00:00:00 -0400 2013,35,17,36,1279387,76,45,38,22,2012-10-10 04:00:00 UTC
70,63,58,1368763200,66,32,14,67,71,49,34, $250,000,99,78,64,19,1349755200,68,54,Fri May 17 00:00:00 -0400 2013,35,26,36,1279388,75,51,43,27,2012-10-09 04:00:00 UTC
55,43,40,1368763200,47,17,7,48,75,34,18, $250,000,99,80,46,9,1349668800,53,36,Fri May 17 00:00:00 -0400 2013,21,13,28,1279389,79,35,32,14,2012-10-08 04:00:00 UTC
65,43,42,1368763200,51,15,1,60,67,31,16, $250,000,99,73,46,3,1349582400,64,41,Fri May 17 00:00:00 -0400 2013,20,5,25,1279390,71,38,30,11,2012-10-07 04:00:00 UTC
65,49,47,1368763200,58,10,1,59,68,27,12, $250,000,99,74,55,2,1349496000,61,43,Fri May 17 00:00:00 -0400 2013,15,6,21,1279391,72,30,24,7,2012-10-06 04:00:00 UTC
74,61,60,1368763200,67,8,2,69,76,41,17, $250,000,99,80,64,4,1349409600,72,50,Fri May 17 00:00:00 -0400 2013,19,6,22,1275750,78,47,32,7,2012-10-05 04:00:00 UTC
73,50,49,1368763200,60,12,5,68,76,28,16, $250,000,99,80,55,6,1349323200,69,30,Fri May 17 00:00:00 -0400 2013,19,8,23,1275423,77,29,24,9,2012-10-04 04:00:00 UTC
67,44,40,1368763200,51,13,3,59,68,28,15, $250,000,99,79,49,5,1349236800,66,37,Fri May 17 00:00:00 -0400 2013,16,7,26,1275055,73,31,27,8,2012-10-03 04:00:00 UTC
70,62,61,1368763200,66,28,2,67,71,40,29, $250,000,99,80,65,11,1349150400,68,47,Fri May 17 00:00:00 -0400 2013,32,21,37,1274702,77,46,39,27,2012-10-02 04:00:00 UTC
76,61,60,1368763200,69,30,6,73,77,44,33, $250,000,99,80,64,8,1349064000,74,57,Fri May 17 00:00:00 -0400 2013,40,15,42,1274368,78,51,43,25,2012-10-01 04:00:00 UTC
69,48,44,1368763200,58,22,1,59,70,31,24, $250,000,99,75,51,4,1348977600,63,38,Fri May 17 00:00:00 -0400 2013,27,11,28,1274057,73,32,30,17,2012-09-30 04:00:00 UTC
67,43,41,1368763200,51,20,6,56,75,27,22, $250,000,99,80,47,10,1348891200,62,34,Fri May 17 00:00:00 -0400 2013,23,16,24,1273713,78,33,26,17,2012-09-29 04:00:00 UTC
64,51,49,1368763200,55,7,1,57,65,30,8, $250,000,99,75,53,2,1348804800,59,41,Fri May 17 00:00:00 -0400 2013,17,4,23,1273357,69,37,29,5,2012-09-28 04:00:00 UTC
61,50,47,1368763200,54,24,5,57,62,39,30, $250,000,99,66,52,16,1348718400,60,44,Fri May 17 00:00:00 -0400 2013,34,20,36,1273027,65,41,38,23,2012-09-27 04:00:00 UTC
71,50,48,1368763200,57,24,6,58,72,40,28, $250,000,99,77,52,9,1348632000,66,45,Fri May 17 00:00:00 -0400 2013,29,20,34,1272655,73,44,37,21,2012-09-26 04:00:00 UTC
75,57,56,1368763200,61,36,8,67,76,47,37, $250,000,99,78,60,12,1348545600,68,55,Fri May 17 00:00:00 -0400 2013,39,15,40,1272157,77,54,41,28,2012-09-25 04:00:00 UTC
62,45,42,1368763200,48,17,3,49,66,33,18, $250,000,99,77,47,11,1348459200,58,39,Fri May 17 00:00:00 -0400 2013,19,14,25,1271977,73,38,30,16,2012-09-24 04:00:00 UTC
70,46,39,1368763200,60,11,1,63,71,25,17, $250,000,99,80,52,2,1348372800,69,37,Fri May 17 00:00:00 -0400 2013,18,3,20,1271666,77,34,22,4,2012-09-23 04:00:00 UTC
59,40,31,1368763200,52,14,2,53,65,27,16, $250,000,99,77,45,4,1348286400,56,30,Fri May 17 00:00:00 -0400 2013,18,7,21,1271324,70,28,26,12,2012-09-22 04:00:00 UTC
68,51,50,1368763200,56,24,2,62,72,41,28, $250,000,99,80,54,16,1348200000,63,47,Fri May 17 00:00:00 -0400 2013,30,19,32,1264683,74,42,38,21,2012-09-21 04:00:00 UTC
67,56,55,1368763200,62,22,2,63,70,47,26, $250,000,99,79,58,4,1348113600,64,52,Fri May 17 00:00:00 -0400 2013,32,6,37,1264370,78,48,38,21,2012-09-20 04:00:00 UTC
68,41,39,1368763200,52,15,1,64,69,30,16, $250,000,99,79,44,9,1348027200,66,32,Fri May 17 00:00:00 -0400 2013,18,11,25,1264017,78,31,29,12,2012-09-19 04:00:00 UTC
64,49,45,1368763200,56,22,2,57,72,39,26, $250,000,99,77,54,8,1347940800,62,44,Fri May 17 00:00:00 -0400 2013,28,12,33,1177042,75,41,34,18,2012-09-18 04:00:00 UTC
69,49,47,1368763200,58,22,3,59,74,35,26, $250,000,99,76,56,7,1347854400,61,39,Fri May 17 00:00:00 -0400 2013,27,10,28,1177043,75,37,33,16,2012-09-17 04:00:00 UTC
64,43,41,1368763200,47,11,1,54,75,31,17, $250,000,99,78,46,5,1347775200,57,40,Fri May 17 00:00:00 -0400 2013,18,6,20,1057078,76,35,23,7,2012-09-16 06:00:00 UTC
64,43,41,1368763200,47,11,1,54,75,31,17, $250,000,99,78,46,5,1347768000,57,40,Fri May 17 00:00:00 -0400 2013,18,6,20,1177044,76,35,23,7,2012-09-16 04:00:00 UTC
72,49,47,1368763200,60,12,1,63,75,36,16, $250,000,99,79,55,7,1347688800,65,41,Fri May 17 00:00:00 -0400 2013,23,9,27,1057079,76,37,33,10,2012-09-15 06:00:00 UTC
72,49,47,1368763200,60,12,1,63,75,36,16, $250,000,99,79,55,7,1347681600,65,41,Fri May 17 00:00:00 -0400 2013,23,9,27,1177045,76,37,33,10,2012-09-15 04:00:00 UTC
72,49,47,1368763200,60,12,1,63,75,36,16, $250,000,99,79,55,7,1347667200,65,41,Fri May 17 00:00:00 -0400 2013,23,9,27,1056900,76,37,33,10,2012-09-15 00:00:00 UTC
62,42,36,1368763200,52,23,3,53,65,31,24, $250,000,99,74,44,7,1347602400,56,34,Fri May 17 00:00:00 -0400 2013,25,8,28,1056816,67,33,30,21,2012-09-14 06:00:00 UTC
62,42,36,1368763200,52,23,3,53,65,31,24, $250,000,99,74,44,7,1347595200,56,34,Fri May 17 00:00:00 -0400 2013,25,8,28,1177046,67,33,30,21,2012-09-14 04:00:00 UTC
62,42,36,1368763200,52,23,3,53,65,31,24, $250,000,99,74,44,7,1347580800,56,34,Fri May 17 00:00:00 -0400 2013,25,8,28,1056501,67,33,30,21,2012-09-14 00:00:00 UTC
67,55,49,1368763200,61,15,2,64,74,30,17, $250,000,99,80,57,3,1347516000,65,41,Fri May 17 00:00:00 -0400 2013,24,4,26,1056396,76,38,29,10,2012-09-13 06:00:00 UTC
